Gene_id	Max_aMAFC	Max_Time	PassMaxtime	On_trans	Off_trans	12B-10G_MaxVal	12B-3D7B_MaxVal	10G-3D7B_MaxVal	12B-10G_MaxTime	12B-3D7B_MaxTime	10G-3D7B_MaxTime	A7-B11_MaxVal	A7-E5_MaxVal	A7-B11_MaxTime	A7-E5_MaxTime	E5-B11_MaxVal	E5-B11_MaxTime	Is_3D7B	Is_tRNA.x	Is_tRNA.y
PF3D7_0920000	2.198209540822137	Left	FALSE	E5	B11	-0.263876967926467	-0.781955958042131	-0.664226307784213	Mid	Left	Left	1.34545578745409	-0.852753753368047	Left	Left	2.19820954082214	Left	FALSE	FALSE	FALSE
PF3D7_0712000	-2.179016784588267	Left	TRUE	E5	12B	-0.616668377433807	-2.17901678458827	-1.56234840715446	Left	Left	Left	0.840962180545101	-0.19319438533203	Left	Left	1.03415656587713	Left	TRUE	FALSE	FALSE
PF3D7_0400400	-2.168615539635415	Left	TRUE	E5	12B	-0.575082191900993	-2.16861553963541	-1.59353334773442	Left	Left	Left	0.624294710682282	-0.396834277497747	Sides	Left	0.934876458550709	Left	TRUE	FALSE	FALSE
PF3D7_1475400	-2.1558887681636203	Right	TRUE	E5	10G	-0.197639246742096	-1.99311830672489	-2.15588876816362	Left	Right	Right	0.927205694792069	-0.259993317743969	Mid	Mid	1.18719901253604	Mid	TRUE	FALSE	FALSE
PF3D7_1114000	-2.1519173777080143	Left	TRUE	B11	A7	NA	-0.728688960658759	NA	NA	Left	NA	-2.15191737770801	-0.970459947615749	Left	Left	-1.18145743009227	Left	FALSE	FALSE	FALSE
PF3D7_0732900	-2.1484826091575555	Left	TRUE	A7	10G	0.535255460437385	-1.78005801286356	-2.14848260915756	Mid	Left	Left	1.58970960367489	1.07657385852799	Left	Right	1.18552967433722	Left	TRUE	FALSE	FALSE
PF3D7_0413300	2.1467069822146243	Left	TRUE	E5	B11	NA	NA	NA	NA	NA	NA	0.488577449669997	-1.65812953254463	Left	Left	2.14670698221462	Left	FALSE	FALSE	FALSE
PF3D7_1010800	-2.107234689655115	Left	FALSE	B11	E5	-0.276531849988926	0.135203599540445	0.411735449529371	Left	Left	Left	-0.188489478572432	2.02593879145759	Mid	Left	-2.10723468965511	Left	FALSE	FALSE	FALSE
PF3D7_0115600	2.0926167673364806	Left	TRUE	E5	B11	0.349690447348563	-1.46420349118379	-1.53239611042724	Right	Left	Left	0.600843698452866	-1.49177306888362	Left	Left	2.09261676733648	Left	FALSE	FALSE	FALSE
PF3D7_1240100	-2.0906756987325186	Sides	TRUE	10G	12B	-2.09067569873252	-1.90383331459613	0.186842384136385	Sides	Sides	Sides	-0.341154274591694	0.252297808307343	Left	Mid	-0.559631774111708	Mid	FALSE	FALSE	FALSE
PF3D7_1006100	-2.089053258044036	Left	TRUE	B11	E5	-0.265903523696489	0.341160917334874	0.534837417441104	Sides	Left	Left	-1.63959095521474	0.449462302829297	Left	Left	-2.08905325804404	Left	FALSE	FALSE	FALSE
PF3D7_1200300	2.0848134202759407	Left	TRUE	E5	B11	0.302216236616867	0.349157915681741	0.254698692473622	Sides	Right	Right	2.62858361103904	0.543770190763102	Left	Left	2.08481342027594	Left	FALSE	FALSE	FALSE
PF3D7_0936700	-2.078692425339556	Sides	TRUE	E5	10G	0.367984864604998	-1.85452728222651	-2.07869242533956	Right	Sides	Sides	0.374652598846044	0.265482594022793	Sides	Right	0.402730918218361	Sides	TRUE	FALSE	FALSE
PF3D7_1300400	2.0582605528087834	Left	TRUE	E5	B11	0.381278006413419	-1.26649181727218	-0.921430184081667	Right	Left	Sides	1.96766802007977	-0.203262661691299	Left	Right	2.05826055280878	Left	FALSE	FALSE	FALSE
PF3D7_0712800	-2.037294048377119	Left	TRUE	A7	12B	-0.481132256659823	-2.03729404837712	-1.5561617917173	Left	Left	Left	0.612044255378315	0.402229774949733	Sides	Mid	0.52966061266458	Sides	TRUE	FALSE	FALSE
PF3D7_0632600	2.0322542011793336	Left	TRUE	12B	10G	2.03225420117933	1.7839242043483	-0.248329996831037	Left	Left	Left	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
PF3D7_1000200	-2.005853083942013	Mid	TRUE	NA	10G	0.317544151710993	-1.78195148176636	-2.00585308394201	Left	Right	Mid	0.867069670797717	-0.377345363087587	Mid	Left	0.999035479374007	Mid	FALSE	FALSE	FALSE
PF3D7_0600100	-2.004304304045778	Left	TRUE	E5	12B	-0.693610041667978	-2.00430430404578	-1.3106942623778	Left	Left	Left	0.249424480426496	-0.12672564776357	Sides	Left	0.336249278136195	Sides	TRUE	FALSE	FALSE
PF3D7_0617700	-1.993987515144052	Right	FALSE	NA	10G	-0.643787061590318	-1.97503488839444	-1.99398751514405	Left	Right	Right	-0.188768126943784	-1.81203651024894	Mid	Right	1.90609696234966	Right	FALSE	FALSE	FALSE
PF3D7_0617400	-1.986194296637326	Left	FALSE	E5	12B	-0.751687939651919	-1.98619429663733	-1.23450635698541	Left	Left	Left	0.791254538373787	-0.268473485447658	Left	Left	1.05972802382144	Left	TRUE	FALSE	FALSE
PF3D7_0400900	-1.977816266532702	Left	FALSE	E5	10G	0.746637184060123	-1.32567703539361	-1.9778162665327	Right	Left	Left	0.789931631026879	-0.573352378147542	Left	Left	1.36328400917442	Left	TRUE	FALSE	FALSE
PF3D7_0926300	-1.9705658363334244	Left	FALSE	B11	A7	-0.493242285204262	-0.169853273497825	0.328779110798582	Mid	Mid	Left	-1.97056583633342	-0.188542524620282	Left	Sides	-1.85755986233636	Left	FALSE	FALSE	FALSE
PF3D7_1300300	-1.9647737481254224	Left	FALSE	A7	12B	-0.601155898469252	-1.96477374812542	-1.36361784965617	Left	Left	Left	1.76535763702411	0.405598357806607	Left	Mid	1.52308995561639	Left	TRUE	FALSE	FALSE
PF3D7_1473700	1.9604034215469328	Mid	FALSE	E5	B11	-0.645445109744464	-1.48836719728139	-1.05504821863627	Right	Right	Mid	1.48970851523455	-0.470694906312388	Mid	Mid	1.96040342154693	Mid	FALSE	FALSE	FALSE
PF3D7_0423700	-1.9322425587731484	Left	FALSE	E5	10G	0.232400622226141	-1.69984193654701	-1.93224255877315	Left	Left	Left	1.47507314306154	-0.967512545894966	Left	Right	1.78330218840978	Left	TRUE	FALSE	FALSE
PF3D7_0935400	1.9035964071049851	Right	FALSE	10G	A7	-0.274712203317444	1.62888420378754	1.90359640710499	Right	Right	Right	1.86466873249902	-0.295448719571828	Right	Right	2.16011745207085	Right	TRUE	FALSE	FALSE
PF3D7_0223300	-1.9009442550686004	Mid	FALSE	NA	12B	-0.317221087196652	-1.9009442550686	-1.72274618512487	Left	Mid	Mid	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
PF3D7_0808600	-1.898693990622852	Left	FALSE	E5	12B	-0.520988223813022	-1.89869399062285	-1.37770576680983	Left	Left	Left	0.914863194786073	-0.156961847450979	Left	Left	1.07182504223705	Left	TRUE	FALSE	FALSE
PF3D7_1000800	-1.8981406792149116	Left	FALSE	E5	10G	0.650757626014252	-1.24738305320066	-1.89814067921491	Left	Left	Left	0.734683124041721	-0.389444536377311	Left	Left	1.12412766041903	Left	TRUE	FALSE	FALSE
PF3D7_0713200	1.8744684775551888	Left	FALSE	E5	B11	-0.317256741098	-1.5194606268022	-1.21095562937921	Sides	Left	Left	1.84109053220747	0.405774807267483	Left	Mid	1.87446847755519	Left	FALSE	FALSE	FALSE
PF3D7_1322900	1.8713967237550977	Left	FALSE	10G	A7	-1.76688692852736	0.160199509788511	1.8713967237551	Left	Mid	Left	-0.258853543039595	-0.156997143527482	Right	Mid	-0.154205817530706	Sides	TRUE	FALSE	FALSE
PF3D7_1408300	1.851522380632619	Left	FALSE	10G	A7	-0.444181760416585	1.41144614891463	1.85152238063262	Sides	Left	Left	-1.37716808288823	-0.230148128361789	Left	Mid	-1.28066038556798	Left	TRUE	FALSE	FALSE
PF3D7_0600200	1.8286461411051231	Left	FALSE	E5	B11	0.403177718286445	-1.67440245949505	-1.46938259740384	Right	Left	Left	1.42550608009454	-0.403140061010581	Left	Left	1.82864614110512	Left	FALSE	FALSE	FALSE
PF3D7_1476500	-1.8283917599195632	Right	FALSE	E5	12B	-0.489936538531237	-1.82839175991956	-1.33845522138833	Right	Right	Right	0.286455941349635	-0.772865224113431	Mid	Right	1.0547577495934	Right	TRUE	FALSE	FALSE
PF3D7_0508400	-1.803549752586578	Mid	FALSE	B11	E5	-0.523761998812829	0.834192781310215	1.35795478012304	Left	Left	Left	-1.47103250058325	0.672732787203469	Mid	Left	-1.80354975258658	Mid	FALSE	FALSE	FALSE
PF3D7_0401800	1.792031151438848	Left	FALSE	A7	B11	0.34658963964316303	-0.699045009475563	-0.843943422923178	Mid	Left	Left	1.79203115143885	-0.209019382674583	Left	Mid	1.78754089369389	Left	FALSE	FALSE	FALSE
PF3D7_0500100	1.78327668522043	Left	FALSE	10G	B11	-1.18577262180682	0.612219538676719	1.78327668522043	Left	Mid	Left	0.278895987784307	0.219928406137093	Left	Left	0.14474814181667	Sides	TRUE	FALSE	FALSE
PF3D7_0425700	-1.7820585311266597	Left	FALSE	NA	10G	0.455040897346082	-1.45047314775531	-1.78205853112666	Mid	Left	Left	2.67241258454243	1.14226476738018	Left	Right	2.60408640808802	Left	FALSE	FALSE	FALSE
PF3D7_0631900	-1.7758299928812376	Left	FALSE	E5	12B	-0.270974790358681	-1.77582999288124	-1.50485520252256	Left	Left	Left	0.697539973014493	-0.381701667681622	Right	Left	0.844136032503289	Mid	TRUE	FALSE	FALSE
PF3D7_0115400	-1.7334840127043407	Left	FALSE	NA	10G	0.389349111945842	-1.71533560716287	-1.73348401270434	Right	Left	Left	1.21188171255899	-1.27082821639969	Left	Left	2.48270992895868	Left	FALSE	FALSE	FALSE
PF3D7_1002000	-1.7130477985650543	Mid	FALSE	B11	E5	-0.091705906138637	-0.166391520655296	-0.163883343585007	Mid	Right	Right	-0.650665646737639	1.10480506637984	Left	Mid	-1.71304779856505	Mid	FALSE	FALSE	FALSE
PF3D7_1219300	-1.7026051953382375	Left	FALSE	A7	12B	-0.882229578873282	-1.70260519533824	-0.820375616464956	Left	Left	Left	0.39519392207952603	0.21215394973784	Left	Left	0.183039972341685	Left	TRUE	FALSE	FALSE
PF3D7_0410500	1.6907658521775708	Left	FALSE	12B	E5	-0.398007289628193	1.69076585217757	1.41231809283991	Right	Left	Left	-0.259432472838141	0.272578842147938	Left	Mid	-0.357865932433828	Left	TRUE	FALSE	FALSE
PF3D7_1240600	-1.689929687995274	Left	FALSE	E5	12B	0.337678625570721	-1.68992968799527	-1.54426223078254	Right	Left	Left	0.810228902551324	0.211846126506173	Left	Right	0.960521607852254	Left	TRUE	FALSE	FALSE
PF3D7_0401900	-1.6687193765216002	Sides	FALSE	E5	10G	0.80439821056123	-0.883040088100297	-1.6687193765216	Left	Sides	Sides	0.199247364871312	0.105895935701273	Sides	Mid	0.284550932579049	Sides	TRUE	FALSE	FALSE
PF3D7_1102500	1.6626795094801885	Left	FALSE	E5	B11	-0.251270807236674	-1.33257967098883	-1.23976273917816	Left	Sides	Sides	1.04982742111013	-0.612852088370063	Left	Left	1.66267950948019	Left	FALSE	FALSE	FALSE
PF3D7_0632000	-1.6536705453828062	Left	FALSE	E5	12B	-0.27758618995757	-1.65367054538281	-1.52357241040233	Mid	Left	Left	1.20684319170987	0.303087681830219	Left	Right	1.28455016590984	Left	TRUE	FALSE	FALSE
PF3D7_1149400	1.6390245290750305	Mid	FALSE	E5	B11	-0.196925836616444	-0.456667823250504	-0.259741986634059	Left	Left	Left	1.59510619476005	-0.200259672059937	Left	Right	1.63902452907503	Mid	FALSE	FALSE	FALSE
PF3D7_0831100	1.636824408479671	Left	FALSE	E5	B11	-0.385224009878252	-0.39079041895525	0.349185659623667	Left	Mid	Sides	1.08356125054983	-0.578329374986651	Left	Mid	1.63682440847967	Left	FALSE	FALSE	FALSE
PF3D7_0214300	1.6170130037463273	Left	FALSE	E5	B11	-0.343649046313625	-0.97915362231922	-0.655739308704185	Right	Right	Mid	1.11335911102469	-0.547976526267449	Left	Mid	1.61701300374633	Left	FALSE	FALSE	FALSE
PF3D7_0112900	1.609088334476145	Left	FALSE	A7	B11	-0.565131536089134	1.20610800420618	1.45835081684576	Right	Sides	Sides	1.60908833447615	0.215248560600996	Left	Left	1.39383977387515	Left	FALSE	FALSE	FALSE
PF3D7_0800300	-1.5480087580722002	Left	FALSE	E5	12B	-0.619955291471296	-1.5480087580722	-0.928053466600904	Left	Left	Left	0.727347663445585	-0.121207798209938	Left	Left	0.848555461655523	Left	TRUE	FALSE	FALSE
PF3D7_1240900	-1.5449180900773705	Left	FALSE	E5	12B	0.752718724673788	-1.54491809007737	-1.32255030596738	Right	Left	Left	0.490189439825406	-0.171557077196555	Left	Sides	0.60706016460207	Left	TRUE	FALSE	FALSE
PF3D7_0800200	-1.5445297051090223	Left	FALSE	E5	12B	-0.431371035372793	-1.54452970510902	-1.11315866973623	Left	Left	Left	0.86951948734935	0.146667043872167	Left	Right	0.916337887171009	Left	TRUE	FALSE	FALSE
PF3D7_1472500	-1.5307756587095036	Left	FALSE	B11	A7	0.0673570796638667	-0.604078356271259	-0.671435435935126	Left	Left	Left	-1.5307756587095	-1.04945601086883	Left	Left	-0.553238223548858	Sides	FALSE	FALSE	FALSE
PF3D7_1476600	1.5254571207435077	Left	FALSE	E5	B11	0.109444373457096	-1.21321405242213	-1.21211822653235	Sides	Mid	Mid	1.33743738673876	-0.232100654779189	Left	Sides	1.52545712074351	Left	FALSE	FALSE	FALSE
PF3D7_0207000	-1.522436096884904	Left	FALSE	10G	12B	-1.5224360968849	-0.291700442001711	1.32783108704952	Left	Sides	Left	0.213027575171674	-0.0943132660977961	Left	Right	0.161667098520282	Left	FALSE	FALSE	FALSE
PF3D7_0500800	1.5164549200425768	Left	FALSE	A7	B11	-0.387969011178	-0.170684279238518	0.415079295804674	Right	Left	Right	1.51645492004258	-0.0654428542200476	Left	Mid	1.51545456180095	Left	FALSE	FALSE	FALSE
PF3D7_1300900	-1.51404684472903	Left	FALSE	E5	10G	0.39105329140197	-1.12299355332706	-1.51404684472903	Left	Left	Left	0.808679287787235	-0.250075182149401	Left	Mid	1.02128117591913	Left	TRUE	FALSE	FALSE
PF3D7_1216800	1.5079489146675222	Left	FALSE	E5	B11	NA	NA	NA	NA	NA	NA	-0.608110508216428	-1.05999418084136	Right	Left	1.50794891466752	Left	FALSE	TRUE	TRUE
PF3D7_0200200	-1.5073113121669022	Left	FALSE	B11	E5	0.104833235541052	-0.798086173150378	-0.90291940869143	Left	Left	Left	-1.50617378377858	0.185790774820261	Left	Right	-1.5073113121669	Left	FALSE	FALSE	FALSE
PF3D7_0409000	-1.488453629378474	Left	FALSE	B11	A7	-0.0613263117693037	0.262654069453719	0.315899997750859	Sides	Right	Right	-1.48845362937847	0.175081280379416	Left	Sides	-1.40329225367809	Left	FALSE	FALSE	FALSE
PF3D7_0936100	1.488254141495597	Left	FALSE	E5	B11	-0.139986345987793	0.5959914773203	0.735977823308093	Left	Left	Left	1.19699319624338	-0.291260945252219	Left	Left	1.4882541414956	Left	FALSE	FALSE	FALSE
PF3D7_1019200	-1.4845987546996104	Left	FALSE	B11	E5	0.228522510951259	0.414415623267173	0.393867728569496	Left	Mid	Right	-1.43104951196307	0.0535492427365407	Left	Left	-1.48459875469961	Left	FALSE	FALSE	FALSE
PF3D7_1150300	-1.4837493220174225	Left	FALSE	NA	12B	-0.513119176883067	-1.48374932201742	-0.970630145134356	Left	Left	Left	0.832988000082527	0.735373060579391	Sides	Right	1.14535639292512	Left	FALSE	FALSE	FALSE
PF3D7_1103300	-1.4818431961818697	Left	FALSE	E5	A7	0.2988643399462	0.220887025363133	-0.142011740004082	Sides	Sides	Right	-0.327779635166321	-1.48184319618187	Left	Left	1.15406356101555	Left	FALSE	TRUE	TRUE
PF3D7_1479200	-1.478781509884904	Left	FALSE	E5	12B	-0.189985114904252	-1.4787815098849	-1.39917186264099	Right	Left	Left	-0.0579090067037158	-0.87595427508224	Mid	Left	0.834357453520748	Left	TRUE	FALSE	FALSE
PF3D7_1000500	1.4770585373028116	Left	FALSE	12B	B11	NA	1.47705853730281	NA	NA	Left	NA	0.633773814401502	0.404337234241622	Left	Mid	0.326561016340693	Left	TRUE	FALSE	FALSE
PF3D7_0708600	-1.467936183509342	Left	FALSE	B11	A7	-0.1736260645774	0.662454290903837	0.763994459149919	Right	Left	Sides	-1.46793618350934	-0.0383165914225508	Left	Left	-1.42961959208679	Left	FALSE	FALSE	FALSE
PF3D7_0113000	1.4603415818283378	Left	FALSE	E5	B11	-0.253108202463511	-0.100886895863208	0.1798674114848	Left	Mid	Left	1.41454865003043	-0.0457929317979114	Left	Left	1.46034158182834	Left	FALSE	FALSE	FALSE
PF3D7_0732200	1.4516760282464012	Left	FALSE	E5	B11	-0.224081425517096	0.383412191803	0.486136173008385	Left	Sides	Left	0.80904253920367	-0.642633489042731	Left	Left	1.4516760282464	Left	FALSE	FALSE	FALSE
PF3D7_1347600	1.443308523378761	Left	FALSE	E5	B11	NA	NA	NA	NA	NA	NA	1.38922100157004	0.0764410912224187	Left	Right	1.44330852337876	Left	FALSE	FALSE	FALSE
PF3D7_0314800	-1.4385970978603762	Left	FALSE	B11	E5	0.144744450203207	0.298066888446459	0.224002400511245	Sides	Sides	Right	-0.730878460086414	0.707718637773963	Left	Left	-1.43859709786038	Left	FALSE	FALSE	FALSE
PF3D7_0421300	-1.437984708150696	Left	FALSE	NA	10G	-0.918856025725785	-2.35684073387648	-1.4379847081507	Left	Left	Left	2.14556389067092	0.653661420297531	Left	Mid	2.00403783280156	Left	FALSE	FALSE	FALSE
PF3D7_0425200	1.4299307997093071	Sides	FALSE	E5	B11	0.239292897420733	-0.432367519971682	-0.387073174302467	Right	Sides	Right	0.882203422606174	-1.10552987927339	Right	Left	1.42993079970931	Sides	FALSE	FALSE	FALSE
PF3D7_1335000	1.429453994508332	Left	FALSE	E5	B11	-0.177532710391578	-0.799627208570719	-0.622094498179141	Sides	Sides	Sides	0.801887047086742	-0.62756694742159	Left	Left	1.42945399450833	Left	FALSE	FALSE	FALSE
PF3D7_0936000	1.4288719874314602	Mid	FALSE	A7	E5	0.357994840540282	0.340588387993978	0.147829865030363	Mid	Mid	Sides	1.19860002373926	1.42887198743146	Mid	Mid	-0.230271963692199	Mid	FALSE	FALSE	FALSE
PF3D7_1251000	1.4265207332586445	Left	FALSE	10G	A7	-0.218651871227933	1.20786886203071	1.42652073325864	Left	Left	Left	-1.15791062479299	-0.489593784696216	Left	Mid	-0.713370878139843	Left	TRUE	FALSE	FALSE
PF3D7_0411100	1.4246595276428704	Right	FALSE	A7	B11	0.448255170098237	0.670773909677022	0.254994445297622	Left	Left	Right	1.42465952764287	1.23633587623949	Right	Right	0.573869575687102	Left	FALSE	FALSE	FALSE
PF3D7_1467600	1.4223530028021667	Left	FALSE	E5	B11	-0.349739881000237	-1.24373259664132	-0.904680651486348	Sides	Right	Right	0.876080959857216	-0.54627204294495	Left	Left	1.42235300280217	Left	FALSE	FALSE	FALSE
PF3D7_0832500	-1.4218689587046298	Left	FALSE	A7	10G	0.614677395982252	-0.807191562722378	-1.42186895870463	Left	Left	Left	2.73723930782845	0.165957250869063	Left	Sides	2.61339071114884	Left	TRUE	FALSE	FALSE
PF3D7_0522900	1.4217235960081367	Left	FALSE	12B	A7	-0.179393843061341	1.42172359600814	1.34907321774423	Right	Left	Left	-1.10112140308894	-0.261215346651973	Left	Left	-0.839906056436964	Left	TRUE	FALSE	FALSE
PF3D7_1300500	1.413015032990311	Sides	FALSE	12B	10G	1.41301503299031	0.702981321190415	-0.746030820903822	Sides	Right	Sides	-0.662225349537188	-0.23267323536549	Left	Left	-0.429552114171697	Left	FALSE	FALSE	FALSE
PF3D7_1231500	1.4103188081280362	Left	FALSE	A7	B11	0.227515695898319	0.151165624105644	-0.127122981868856	Left	Left	Mid	1.41031880812804	0.0353943540915657	Left	Mid	1.38025262582369	Left	FALSE	FALSE	FALSE
PF3D7_1471800	1.4087134161343111	Left	FALSE	10G	B11	-0.13089451682463	1.32776055778059	1.40871341613431	Mid	Left	Left	0.133769071047711	-0.090548742186812	Sides	Left	0.198100828654443	Left	TRUE	FALSE	FALSE
PF3D7_1229200	1.396643182464832	Left	FALSE	A7	B11	NA	NA	NA	NA	NA	NA	1.39664318246483	0.22711976498831	Left	Mid	1.3719015849306	Left	FALSE	FALSE	FALSE
PF3D7_0937800	-1.390401482938763	Left	FALSE	10G	12B	-1.39040148293876	0.389051792379827	1.38622898812465	Left	Right	Left	0.459192654421042	0.217141538064864	Left	Right	0.295057536766857	Left	FALSE	FALSE	FALSE
PF3D7_0424800	1.3834001084400842	Sides	FALSE	E5	B11	0.1882226413222	-0.999362945416519	-1.03393409429097	Mid	Sides	Sides	0.38819410688332	-1.02913852062834	Right	Sides	1.38340010844008	Sides	FALSE	FALSE	FALSE
PF3D7_0518200	-1.3639333707654235	Left	FALSE	B11	E5	0.199664492166193	0.271256819533697	0.0715923273675038	Left	Left	Left	-1.11706911530347	0.246864255461955	Left	Left	-1.36393337076542	Left	FALSE	FALSE	FALSE
PF3D7_1346800	1.363161991653165	Mid	FALSE	E5	B11	0.202517846549015	-0.373612867734098	-0.228521039700306	Sides	Mid	Mid	1.33865475242701	-0.297219356052878	Mid	Right	1.36316199165316	Mid	FALSE	FALSE	FALSE
PF3D7_1200500	-1.356199062556727	Right	FALSE	B11	E5	0.183634241561022	0.511350692958153	0.483559254004519	Left	Mid	Right	-0.939617866509294	0.416581196047433	Right	Right	-1.35619906255673	Right	FALSE	FALSE	FALSE
PF3D7_1103900	1.3559897651019857	Left	FALSE	E5	B11	NA	NA	NA	NA	NA	NA	0.985564667192253	-0.370425097909732	Left	Left	1.35598976510199	Left	FALSE	FALSE	FALSE
PF3D7_1219200	-1.3525459445658785	Mid	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-1.35254594456588	-0.331760092892375	Mid	Mid	-1.0207858516735	Mid	FALSE	FALSE	FALSE
PF3D7_1040500	-1.3477626868242372	Left	FALSE	NA	12B	0.136490219203849	-1.34776268682424	-1.38753391312739	Right	Left	Left	-0.544241781138558	-1.63859083924861	Mid	Left	1.50869497874377	Left	FALSE	FALSE	FALSE
PF3D7_0500900	-1.3461998447121335	Left	FALSE	B11	A7	0.239244182147882	0.711837010368844	0.502417197709222	Left	Left	Sides	-1.34619984471213	-0.273214985191673	Left	Left	-1.07298485952046	Left	FALSE	FALSE	FALSE
PF3D7_1101100	-1.345696974807911	Left	FALSE	B11	12B	0.15976134209143	-1.34569697480791	-1.34239462774467	Sides	Left	Left	-0.732744460516585	-0.310562682742457	Left	Left	-0.603306977132377	Sides	TRUE	FALSE	FALSE
PF3D7_0702300	1.3291332951139558	Mid	FALSE	A7	B11	-0.156866013937229	-0.0976423376928445	0.161919699183607	Sides	Right	Sides	1.32913329511396	0.894023514507681	Mid	Mid	0.457057492645556	Left	FALSE	FALSE	FALSE
PF3D7_0202400	-1.3193216050217809	Left	FALSE	B11	E5	-0.67756165564803	0.12376634286983	0.796224320882259	Left	Mid	Left	-0.89035650042098	0.428965104600801	Left	Left	-1.31932160502178	Left	FALSE	FALSE	FALSE
PF3D7_0530800	1.312723933824452	Left	FALSE	10G	A7	-0.187940658166245	1.23383917125013	1.31272393382445	Mid	Left	Left	-0.731731198511554	-0.166868214601267	Left	Sides	-0.586424675404543	Left	TRUE	FALSE	FALSE
PF3D7_0221700	-1.307719142054972	Left	FALSE	E5	A7	0.127348467215415	0.344278129474156	0.216929662258741	Mid	Mid	Mid	-1.12555533299604	-1.30771914205497	Left	Left	0.182163809058928	Left	FALSE	FALSE	FALSE
PF3D7_1372200	1.3067070472437532	Mid	FALSE	A7	E5	0.423310394857592	0.253357325804563	-0.241274743798267	Right	Right	Mid	1.22755273163203	1.30670704724375	Mid	Mid	-0.459095685253673	Right	FALSE	FALSE	FALSE
PF3D7_1028700	-1.3000337567921254	Right	FALSE	B11	10G	-0.177668334090163	-1.21312298546558	-1.30003375679213	Left	Right	Right	0.684191116651264	0.342692079882409	Mid	Mid	0.69740216358167	Right	TRUE	FALSE	FALSE
PF3D7_0830800	1.299067102860043	Left	FALSE	E5	B11	-0.193502112526748	-0.660139395512637	-0.466637282985889	Mid	Mid	Mid	0.868219066416806	-0.430848036443237	Left	Left	1.29906710286004	Left	FALSE	FALSE	FALSE
PF3D7_0833100	-1.2987034978875778	Left	FALSE	A7	10G	0.450029688075926	-0.848673809811652	-1.29870349788758	Left	Left	Left	1.7924302798816	0.549133328457815	Left	Right	1.3000970145672	Left	TRUE	FALSE	FALSE
PF3D7_1359500	1.2962491423795703	Left	FALSE	12B	A7	0.296612332151378	1.29624914237957	1.17167229003682	Sides	Left	Left	-0.789586856166453	-0.240295228714309	Left	Left	-0.549291627452143	Left	TRUE	FALSE	FALSE
PF3D7_0320200	-1.2929887495351795	Left	FALSE	B11	E5	-0.251022657600277	0.260149187395939	0.424606891111978	Right	Left	Left	-1.12387746699155	-0.256106487816046	Left	Right	-1.29298874953518	Left	FALSE	FALSE	FALSE
