PF14_0063_v7.1_P1/4	PF3D7_1406600	keep	ClpC	ATP-dependent Clp protease regulatory subunit ClpC
MAL8P1.135_v7.1_P1/3	PF3D7_0806200	keep	DPY19	Dpy-19-like C-mannosyltransferase%2C putative
PFF0115C_v7.1_P3/3	PF3D7_0602400	keep	EF-G	elongation factor G
PF14_0145_v7.1_P3/4	PF3D7_1414700	keep	NA	ubiquitin carboxyl-terminal hydrolase%2C putative
PFL0130C_v7.1_P1/7	PF3D7_1202600	keep	NA	conserved protein%2C unknown function
PFE0220W_v7.1_P1/1	PF3D7_0504500	keep	NA	MOLO1 domain-containing protein%2C putative
PF07_0073_v7.1_P1/2	PF3D7_0717700	keep	NA	serine--tRNA ligase%2C putative
PFF0770C_v7.1_P4/6	PF3D7_0615900	keep	NA	protein phosphatase%2C putative
MAL13P1.475_v7.1_P2/2	PF3D7_1372100	keep	GEXP04	Plasmodium exported protein (PHISTb)%2C unknown function
PF14_0277_v7.1_P1/4	PF3D7_1429800	keep	NA	coatomer subunit beta%2C putative
PFE0010C_v7.1_P1/1NU	NA	drop	NA	NA
PF10_0211_v7.1_P6/20	PF3D7_1021700	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFI1160W_v7.1_P1/2	PF3D7_0923600	keep	LipL2	lipoate-protein ligase 2
PFL0920C_v7.1_P3/3	PF3D7_1218900	keep	NA	WD repeat-containing protein%2C putative
PFL2145W_v7.1_P1/1	PF3D7_1244700	keep	NA	conserved protein%2C unknown function
PFE0770W_v7.1_P1/3	PF3D7_0515400	keep	NA	conserved protein%2C unknown function
MAL13P1.346_v7.1_P4/5	PF3D7_1368800	keep	ERCC4	DNA repair endonuclease XPF%2C putative
GFP_JJ_n1.	GFP_pL6	keep	GFP_pL6	GFP_pL6
PFC0830W_v7.1_P1/1	PF3D7_0318700	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0053_v7.1_P2/3	PF3D7_1005000	keep	MRSapi	methionine--tRNA ligase%2C putative
PF10_0188_v7.1_P3/4	PF3D7_1019500	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PF11_0408_v7.1_P6/7	PF3D7_1139800	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0547_v7.1_P2/9	PF3D7_1457400	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2640C_v7.1_P1/1	PF3D7_1254700	keep	RIF	rifin
PFF0670W_v7.1_P9/12	PF3D7_0613800	keep	ApiAP2	AP2 domain transcription factor%2C putative
(+)E1A_r60_a104	NA	keep	NA	NA
PFC0905C_v7.1_P1/9	PF3D7_0320400	keep	Cap380	oocyst capsule protein Cap380
PF14_0034_v7.1_P2/2	PF3D7_1403700	keep	TRAM	translocation associated membrane protein%2C putative
PFE0280C_v7.1_P2/3	PF3D7_0505700	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFL0755C_v7.1_P3/4	PF3D7_1215700	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0049_v7.1_P3/7	PF3D7_0712000	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFI1035W_v7.1_P1/1	PF3D7_0921100	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.146_v7.1_P7/14	PF3D7_0726400	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFI0350C_v7.1_P1/1	PF3D7_0907300	keep	NA	prefoldin-like protein%2C putative
PF14_0409_v7.1_P1/2	PF3D7_1443100	keep	NA	conserved Plasmodium protein%2C unknown function
PFF1280W_v7.1_P2/4	PF3D7_0626400	keep	NA	CRAL/TRIO domain-containing protein%2C putative
PF14_0158_v7.1_P1/1	PF3D7_1416000	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0296_v7.1_P1/1	PF3D7_1431700	keep	NA	60S ribosomal protein L14%2C putative
PF13_0019_v7.1_P5/6	PF3D7_1303500	keep	NHE	sodium/hydrogen exchanger
PFE0610C_v7.1_P1/1	PF3D7_0512300	keep	MAT1	CDK-activating kinase assembly factor MAT1
MAL7P1.205_v7.1_P1/2	PF3D7_0706600	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.4_v7.1_P2/2	PF3D7_1300700	keep	RIF	rifin
PFL2130W_v7.1_P4/4	PF3D7_1244400	keep	NA	RNA-binding protein%2C putative
PF14_0374_v7.1_P4/4	PF3D7_1439500	keep	ORP2	oocyst rupture protein 2%2C putative
PF11_0059_v7.1_P1/2	PF3D7_1104800	keep	NA	metabolite/drug transporter%2C putative
PFL1955W_v7.1_P1/7	PF3D7_1240400	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF11_0234_v7.1_P1/6	PF3D7_1122600	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0118_v7.1_P2/2	PF3D7_1012100	keep	NA	conserved protein%2C unknown function
PF10_0381_v7.1_P1/2NU	NA	drop	NA	NA
PF14_0382_v7.1_P5/5	PF3D7_1440200	keep	SPP	stromal-processing peptidase%2C putative
PFA_NPCR_6247_v7.1_P1/1	Pfa_npcR_6247	keep	Pfa_npcR_6247	Pfa_npcR_6247
PF14_0315_v7.1_P5/17	PF3D7_1433400	keep	NA	zinc finger protein%2C putative
PF14_0038_v7.1_P1/1	PF3D7_1404100	keep	NA	cytochrome c%2C putative
PFI1475W_v7.1_P3/5	PF3D7_0930300	keep	MSP1	merozoite surface protein 1
PF14_0614_v7.1_P3/5	PF3D7_1464600	keep	UIS2	serine/threonine protein phosphatase UIS2%2C putative
DCP_20_0	NA	keep	NA	NA
PF07_0118_v7.1_P3/16	PF3D7_0728100	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFE0895C_v7.1_P1/2	PF3D7_0517900	keep	NA	zinc finger protein%2C putative
PFI0160W_v7.1_P9/9	PF3D7_0903300	keep	NA	conserved protein%2C unknown function
MAL13P1.12_v7.1_P1/1	PF3D7_1302400	keep	NA	conserved protein%2C unknown function
PF14_0315_v7.1_P13/17	PF3D7_1433400	keep	NA	zinc finger protein%2C putative
PF11_0092_v7.1_P2/6	PF3D7_1107900	keep	MSCS	mechanosensitive ion channel protein%2C putative
PF08_0055_v7.1_P1/2	PF3D7_0818800	keep	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4%2C putative
PFB0915W_v7.1_P3/5	PF3D7_0220000	keep	LSA3	liver stage antigen 3
PF11_0089_v7.1_P1/4	PF3D7_1107600	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1225C_v7.1_P1/1	PF3D7_1225400	keep	NA	rRNA-processing protein%2C putative
PFC0145C_v7.1_P3/5	PF3D7_0303100	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.144_v7.1_P4/5	PF3D7_0803500	keep	NA	AAA family ATPase%2C putative
MAL7P1.350_v7.1_P1/1NU	NA	drop	NA	NA
PFL0165C_v7.1_P1/3	PF3D7_1203300	keep	NA	conserved Plasmodium protein%2C unknown function
PFF1365C_v7.1_P9/29	PF3D7_0628100	keep	NA	HECT-domain (ubiquitin-transferase)%2C putative
PF14_0067_v7.1_P3/4	PF3D7_1407000	keep	CCp3	LCCL domain-containing protein
PF07_0101_v7.1_P2/7	PF3D7_0723800	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.34_v7.1_P1/1	PF3D7_0711100	keep	NA	conserved protein%2C unknown function
PF07_0106_v7.1_P1/3	PF3D7_0725300	keep	NA	conserved protein%2C unknown function
MAL7P1.187_v7.1_P3/8	PF3D7_0733000	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFB1010W_v7.1_P1/2	PF3D7_0222600	keep	RIF	rifin
PF10_0070_v7.1_P1/1	PF3D7_1007000	keep	NA	transmembrane protein 147%2C putative
PF07_0127_v7.1_P1/1	PF3D7_0730400	keep	IMP2	IMP1-like protein%2C putative
PF14_0725_v7.1_P1/2	PF3D7_1475700	keep	NA	tubulin epsilon chain%2C putative
PFI1315C_v7.1_P2/4	PF3D7_0926800	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0374_v7.1_P8/27	PF3D7_1038400	keep	Pf11-1	gametocyte-specific protein
PFL0315C_v7.1_P7/8	PF3D7_1206300	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0875W_v7.1_P1/2	PF3D7_0917900	keep	HSP70-2	heat shock protein 70
PFC0060C_v7.1_P2/2	PF3D7_0301200	keep	FIKK3	serine/threonine protein kinase%2C FIKK family
PFL2455W_v7.1_P1/1	PF3D7_1251100	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0410W_v7.1_P1/1	PF3D7_0508300	keep	TPT	triose phosphate transporter
PFL0855C_v7.1_P1/2	PF3D7_1217700	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0229_v7.1_P1/2	PF3D7_1023600	keep	NA	conserved protein%2C unknown function
PFE0440W_v7.1_P7/9	PF3D7_0508900	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2555W_v7.1_P1/1	PF3D7_1253100	keep	NA	Plasmodium exported protein (PHISTa)%2C unknown function
PF07_0041_v7.1_P2/2	PF3D7_0710100	keep	NA	conserved protein%2C unknown function
PF08_0098_v7.1_P3/3	PF3D7_0810200	keep	ABCK1	ABC1 family%2C putative
PFB0360C_v7.1_P3/3	PF3D7_0208000	keep	SERA1	serine repeat antigen 1
ETG10_13482	NA	keep	NA	NA
MAL13P1.63_v7.1_P2/4	PF3D7_1312900	keep	EIF4G	eukaryotic translation initation factor 4 gamma
PF11_0358_v7.1_P4/5	PF3D7_1134700	keep	RPA2	DNA-directed RNA polymerase I subunit RPA2%2C putative
PF13_0162_v7.1_P4/6	PF3D7_1329500	keep	NA	conserved protein%2C unknown function
PF11_0198_v7.1_P1/1	PF3D7_1119100	keep	NA	tRNA m(1)G methyltransferase%2C putative
PFE0235C_v7.1_P2/16	PF3D7_0504800	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1180W_v7.1_P1/1	PF3D7_1224500	keep	ASF1	histone chaperone ASF1%2C putative
PFE0875C_v7.1_P1/3	PF3D7_0517500	keep	NA	UTP--glucose-1-phosphate uridylyltransferase%2C putative
PFD0630C_v7.1_P5/7NU	NA	drop	NA	NA
MAL13P1.114_v7.1_P10/10	PF3D7_1321100	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.35_v7.1_P3/3	PF3D7_0711200	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0915W_v7.1_P1/3	PF3D7_0918700	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0344_v7.1_P2/2	PF3D7_1133400	keep	AMA1	apical membrane antigen 1
MAL13P1.202_v7.1_P2/6	PF3D7_1339700	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0460C_v7.1_P3/8	PF3D7_0210200	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.56_v7.1_P3/7	PF3D7_0712900	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFL0700W_v7.1_P1/1	PF3D7_1214500	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0505C_v7.1_P2/2	PF3D7_0211400	keep	KASIII	beta-ketoacyl-ACP synthase III
PFL1535W_v7.1_P4/4	PF3D7_1231900	keep	NA	WD repeat-containing protein%2C putative
PFA0175W_v7.1_P3/6	PF3D7_0103500	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0640C_v7.1_P3/5	PF3D7_0214100	keep	SEC31	protein transport protein SEC31
PFE0020C_v7.1_P1/2	PF3D7_0500400	keep	RIF	rifin
PF14_0051_v7.1_P3/5	PF3D7_1405400	keep	MutS	DNA mismatch repair protein%2C putative
PF14_0193_v7.1_P2/2	PF3D7_1419900	keep	NA	cleavage and polyadenylation specificity factor subunit 4%2C putative
PF08_0092_v7.1_P1/3	PF3D7_0811500	keep	CARM1	histone-arginine methyltransferase CARM1%2C putative
PF13_0078_v7.1_P4/5	PF3D7_1313500	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFL0035C_v7.1_P1/3	PF3D7_1200700	keep	ACS7	acyl-CoA synthetase
PFF0330W_v7.1_P5/5	PF3D7_0606700	keep	NA	coatomer alpha subunit%2C putative
PF14_0407_v7.1_P1/10	PF3D7_1442900	keep	SEC7	protein transport protein SEC7%2C putative
mal_rna_18:rRNA_v6.4_P1/1	mal_rna_18:rRNA	keep	mal_rna_18:rRNA	mal_rna_18:rRNA
MAL13P1.188_v7.1_P1/2	PF3D7_1337700	keep	NA	conserved Plasmodium protein%2C unknown function
PFF0490W_v7.1_P6/6	PF3D7_0609900	keep	NA	conserved Plasmodium protein%2C unknown function
PFA0660W_v7.1_P1/2	PF3D7_0113700	keep	HSP40	heat shock protein 40%2C type II
MAL13P1.303-A_v7.1_P1/2	PF3D7_1360900	keep	NA	RNA-binding protein%2C putative
PF14_0326_v7.1_P20/23	PF3D7_1434500	keep	NA	dynein-related AAA-type ATPase%2C putative
MAL13P1.13_v7.1_P2/8	PF3D7_1302500	keep	NA	conserved Plasmodium protein%2C unknown function
PF08_0140_v7.1_P8/9	PF3D7_0800300	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF14_0262_v7.1_P2/6	PF3D7_1428400	keep	WDTC1	WD and tetratricopeptide repeats protein 1%2C putative
PF13_0339_v7.1_P1/6	PF3D7_1364200	keep	NA	nucleoporin NUP205%2C putative
PF07_0123_v7.1_P1/3	PF3D7_0729500	keep	NA	mRNA (N6-adenosine)-methyltransferase%2C putative
PF07_0115_v7.1_P1/6	PF3D7_0727800	keep	NA	cation transporting ATPase%2C putative
PFF1270C_v7.1_P1/2	PF3D7_0626200	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0417_v7.1_P5/6	PF3D7_1140600	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.146_v7.1_P9/14	PF3D7_0726400	keep	NA	conserved Plasmodium membrane protein%2C unknown function
MAL7P1.91_v7.1_P7/8	PF3D7_0718100	keep	EST	exported serine/threonine protein kinase
PF13_0146_v7.1_P2/5	PF3D7_1325800	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.76_v7.1_P1/3	PF3D7_0716200	keep	NA	PDCD2 domain-containing protein%2C putative
RC2	NA	keep	NA	NA
PFC0415C_v7.1_P4/5	PF3D7_0309900	keep	NA	conserved Plasmodium protein%2C unknown function
PFE1255W_v7.1_P5/6	PF3D7_0525200	keep	SMC6	structural maintenance of chromosomes protein 6%2C putative
MAL7P1.204_v7.1_P3/5	PF3D7_0706500	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0900W_v7.1_P1/2	PF3D7_0320300	keep	CCT5	T-complex protein 1 subunit epsilon
PF07_0057_v7.1_P1/2	PF3D7_0714500	keep	NA	transcription elongation factor s-II%2C putative
PFF0880C_v7.1_P1/1	PF3D7_0618200	keep	NA	conserved protein%2C unknown function
PF14_0132_v7.1_P2/2	PF3D7_1413400	keep	NA	30S ribosomal protein S9%2C putative
PFC0305W_v7.1_P2/2	PF3D7_0307300	keep	EB1	microtubule-associated protein RP/EB family%2C putative
PFI1485C_v7.1_P3/4	PF3D7_0930500	keep	DGK1	diacylglycerol kinase%2C putative
PFL1135C_v7.1_P1/5	PF3D7_1223600	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.204_v7.1_P1/5	PF3D7_0706500	keep	NA	conserved Plasmodium protein%2C unknown function
PF13TR011_v7.1_P1/1NU	PF13TR011	keep	PF13TR011	PF13TR011
PF14_0725_v7.1_P2/2	PF3D7_1475700	keep	NA	tubulin epsilon chain%2C putative
PF10_0189_v7.1_P4/4	PF3D7_1019600	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0530C_v7.1_P1/2	PF3D7_0910900	keep	NA	DNA primase large subunit%2C putative
MAL13P1.32_v7.1_P1/13	PF3D7_1306500	keep	NA	MORN repeat protein%2C putative
PF13_0012A_v7.1_P1/1	PF3D7_1302300	keep	NA	Plasmodium exported protein%2C unknown function
PFE1230C_v7.1_P1/1	PF3D7_0524700	keep	TOM22	mitochondrial import receptor subunit TOM22%2C putative
PFE1305C-A_v7.1_P2/1	PF3D7_0526200	keep	ARF-GAP	ADP-ribosylation factor GTPase-activating protein%2C putative
MAL8P1.220_v7.1_P4/7	PF3D7_0700100	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFL1950W_v7.1_P8/8NU	NA	drop	NA	NA
PF14_0120_v7.1_P3/3	PF3D7_1412100	keep	MCMBP	mini-chromosome maintenance complex-binding protein%2C putative
PFF1595C_v7.1_P5/7	PF3D7_0632800	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
MAL7P1.28_v7.1_P1/4	PF3D7_0709600	keep	POP1	ribonucleases P/MRP protein subunit POP1%2C putative
PFL0270C_v7.1_P1/4	PF3D7_1205400	keep	NA	kelch domain-containing protein%2C putative
MAL7P1.91_v7.1_P6/8	PF3D7_0718100	keep	EST	exported serine/threonine protein kinase
PF10_0145_v7.1_P3/3	PF3D7_1014800	keep	NA	conserved Plasmodium protein%2C unknown function
(-)3xSLv1	NA	keep	NA	NA
(+)E1A_r60_n11	NA	keep	NA	NA
PF13_0304_v7.1_P2/2NU	NA	drop	NA	NA
PF11_0253_v7.1_P2/2	PF3D7_1124200	keep	NA	thioredoxin-like protein%2C putative
PF14_0282_v7.1_P4/8	PF3D7_1430300	keep	NA	acid phosphatase%2C putative
MAL13P1.370_v7.1_P2/4	PF3D7_1326900	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PF10_0020_v7.1_P3/3	PF3D7_1001600	keep	XL2	exported lipase 2
PF13_0141_v7.1_P2/2	PF3D7_1324900	keep	LDH	L-lactate dehydrogenase
PF11_0375_v7.1_P2/3	PF3D7_1136400	keep	SRP72	signal recognition particle subunit SRP72%2C putative
PFL1670C_v7.1_P2/4	PF3D7_1234600	keep	TOC75	protein TOC75%2C putative
PF10_0039_v7.1_P1/1	PF3D7_1003600	keep	IMC1c	inner membrane complex protein 1c%2C putative
PF10_0026_v7.1_P2/3	PF3D7_1002200	keep	PArt	tryptophan-rich antigen 3
PFI0815C_v7.1_P1/1	PF3D7_0916600	keep	NA	methyltransferase%2C putative
PF14_0079_v7.1_P3/5	PF3D7_1408200	keep	ApiAP2	AP2 domain transcription factor AP2-G2%2C putative
PF10_0298_v7.1_P2/2	PF3D7_1030500	keep	RPN9	26S proteasome regulatory subunit RPN9%2C putative
RNAZID:4003_v7.1_P1/1	RNAZID/4003	keep	RNAZID/4003	RNAZID/4003
PFD0295C_v7.1_P2/3	PF3D7_0405900	keep	ASP	apical sushi protein
PF14_0588_v7.1_P7/8	PF3D7_1461800	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0404_v7.1_P5/8	PF3D7_1139300	keep	ApiAP2	AP2 domain transcription factor%2C putative
PF11_0343_v7.1_P1/2	PF3D7_1133300	keep	NA	LEM3/CDC50 family protein%2C putative
PFB1055C_v7.1_P5/7NU	NA	drop	NA	NA
PF13_0180_v7.1_P1/1	PF3D7_1333000	keep	CPN20	20 kDa chaperonin
PF10_0232_v7.1_P8/10	PF3D7_1023900	keep	CHD1	chromodomain-helicase-DNA-binding protein 1 homolog%2C putative
PFL0465C_v7.1_P5/5	PF3D7_1209300	keep	TRZ	telomere repeat-binding zinc finger protein
PFE0360C_v7.1_P3/3	PF3D7_0507300	keep	PIMMS2	subtilisin-like ookinete protein SOPT
MAL7P1.36_v7.1_P1/1	PF3D7_0711300	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0239_v7.1_P3/4	PF3D7_1344700	keep	NA	conserved Plasmodium protein%2C unknown function
PF08_0141_v7.1_P3/9	PF3D7_0800200	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF07_0044_v7.1_P1/1	PF3D7_0710700	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0156_v7.1_P1/2	PF3D7_1016000	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0323_v7.1_P1/1	PF3D7_1434200	keep	CAM	calmodulin
PF07_0030_v7.1_P3/3	PF3D7_0708500	keep	NA	heat shock protein 86 family protein
PF11_0395_v7.1_P1/12	PF3D7_1138400	keep	GCalpha	guanylyl cyclase
(+)E1A_r60_a97	NA	keep	NA	NA
PFL0410W_v7.1_P7/10	PF3D7_1208200	keep	CRMP3	cysteine repeat modular protein 3
PFF0215W_v7.1_P1/1	PF3D7_0604400	keep	NA	conserved protein%2C unknown function
PF14_0330_v7.1_P1/1	PF3D7_1434900	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0374_v7.1_P4/4	PF3D7_1136300	keep	TSN	tudor staphylococcal nuclease
PFF1580C_v7.1_P9/12	PF3D7_0632500	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF14_0315_v7.1_P9/17	PF3D7_1433400	keep	NA	zinc finger protein%2C putative
PFL0420W_v7.1_P2/5	PF3D7_1208400	keep	NA	amino acid transporter%2C putative
PFC0075C_v7.1_P1/1	PF3D7_0301500	keep	NA	Plasmodium exported protein%2C unknown function
PF13_0120_v7.1_P3/5	PF3D7_1320700	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0599_v7.1_P1/3	PF3D7_1462900	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0348_v7.1_P1/3	PF3D7_1133800	keep	NA	RNA (uracil-5-)methyltransferase%2C putative
PFD0630C_v7.1_P1/7NU	NA	drop	NA	NA
PFE1405C_v7.1_P2/2	PF3D7_0528200	keep	EIF3E	eukaryotic translation initiation factor 3 subunit E%2C putative
MAL13P1.380_v7.1_P1/22	PF3D7_1343800	keep	NA	conserved Plasmodium protein%2C unknown function
PFF1355W_v7.1_P1/1	PF3D7_0627900	keep	POP4	ribonuclease P protein subunit p29%2C putative
PFL0525W_v7.1_P2/2	PF3D7_1210500	keep	NA	conserved Plasmodium protein%2C unknown function
PFL0935C_v7.1_P1/7	PF3D7_1219300	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFA0665W_v7.1_P9/9	PF3D7_0113800	keep	NA	DBL containing protein%2C unknown function
PF08_0091_v7.1_P3/4	PF3D7_0811600	keep	NA	conserved protein%2C unknown function
PF07_0077_v7.1_P3/3	PF3D7_0719300	keep	ARP6	actin-related protein%2C putative
PF07TR001_v7.1_P1/2	PF07TR001	keep	PF07TR001	PF07TR001
PF07_0108_v7.1_P1/2	PF3D7_0726600	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0101_v7.1_P2/2	PF3D7_1108900	keep	NA	tetratricopeptide repeat protein%2C putative
PF14_0079_v7.1_P4/5	PF3D7_1408200	keep	ApiAP2	AP2 domain transcription factor AP2-G2%2C putative
PF07_0031_v7.1_P1/1	PF3D7_0708600	keep	IMC1d	inner membrane complex protein 1d%2C putative
PFL1075W_v7.1_P7/8	PF3D7_1222400	keep	ApiAP2	AP2 domain transcription factor
PF07_0047_v7.1_P1/4	PF3D7_0711000	keep	CDC48	AAA family ATPase%2C CDC48 subfamily
PF10_0150_v7.1_P2/2	PF3D7_1015300	keep	METAP1b	methionine aminopeptidase 1b%2C putative
MAL13P1.239_v7.1_P1/6	PF3D7_1347900	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0120W_v7.1_P1/1	PF3D7_0202500	keep	ETRAMP2	early transcribed membrane protein 2
PF14_0631_v7.1_P1/9	PF3D7_1466200	keep	NA	early gametocyte enriched phosphoprotein EGXP
SCUPRT_v7.1_P1/1	ScUPRT	keep	ScUPRT	ScUPRT
PFC0070C_v7.1_P1/1	PF3D7_0301400	keep	NA	Plasmodium exported protein%2C unknown function
PFA0560C_v7.1_P1/1	PF3D7_0111600	keep	NA	conserved Plasmodium protein%2C unknown function
PFA0285C_v7.1_P1/3	PF3D7_0105800	keep	NA	cyclin-dependent kinases regulatory subunit%2C putative
PF11_0482_v7.1_P4/4	PF3D7_1147300	keep	NA	conserved Plasmodium protein%2C unknown function
PFD0660W_v7.1_P2/2	PF3D7_0413500	keep	PGM2	phosphoglucomutase-2
PFC1030W_v7.1_P3/5	PF3D7_0323100	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2390C_v7.1_P5/9	PF3D7_1249800	keep	THO2	THO complex subunit 2%2C putative
PF14_0174_v7.1_P2/2	PF3D7_1417500	keep	CBF5	H/ACA ribonucleoprotein complex subunit 4%2C putative
PFD0265W_v7.1_P8/9	PF3D7_0405400	keep	PRPF8	pre-mRNA-processing-splicing factor 8%2C putative
MAL8P1.14_v7.1_P1/2	PF3D7_0828400	keep	OXA1	mitochondrial inner membrane protein OXA1%2C putative
PF08_0054_v7.1_P1/2	PF3D7_0818900	keep	HSP70	heat shock protein 70
MAL13P1.147_v7.1_P1/1	PF3D7_1329200	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2565W_v7.1_P1/1	NA	drop	NA	NA
PFB0345C_v7.1_P1/3	PF3D7_0207700	keep	SERA4	serine repeat antigen 4
MAL7P1.98_v7.1_P1/1	PF3D7_0719000	keep	NA	conserved protein%2C unknown function
PFE0450W_v7.1_P3/5	PF3D7_0509100	keep	SMC4	structural maintenance of chromosomes protein 4%2C putative
PFC0405C_v7.1_P2/2	PF3D7_0309700	keep	SBP2	SECIS-binding protein 2%2C putative
MAL13P1.349_v7.1_P3/7	PF3D7_1369200	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0136_v7.1_P1/4	PF3D7_1013900	keep	NA	translation initiation factor eIF-2B subunit delta%2C putative
(+)E1A_r60_a20	NA	keep	NA	NA
PF13_0218_v7.1_P1/3	PF3D7_1339900	keep	ABCB5	ABC transporter B family member 5%2C putative
PFC0170C_v7.1_P2/2	PF3D7_0303700	keep	BCKDH-E2	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
PFF1195C_v7.1_P1/2	PF3D7_0624800	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0202_v7.1_P1/1	PF3D7_1336100	keep	NA	conserved protein%2C unknown function
PFI1710W_v7.1_P2/2	PF3D7_0935400	keep	GDV1	gametocyte development protein 1
PF07_0126_D2	PF3D7_0730300	keep	ApiAP2	AP2 domain transcription factor AP2-L%2C putative
PF14_0535_v7.1_P2/3	PF3D7_1456200	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.19_v7.1_P12/26	PF3D7_1303800	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0097_v7.1_P2/2	PF3D7_1409900	keep	CDS	cytidine diphosphate-diacylglycerol synthase
PF14_0170_v7.1_P13/13	PF3D7_1417200	keep	NA	NOT family protein%2C putative
PF11_0329_v7.1_P1/3	PF3D7_1132000	keep	NA	ubiquitin-like protein%2C putative
PFL0405W_v7.1_P10/13	PF3D7_1208100	keep	NA	conserved Plasmodium protein%2C unknown function
PFA0535C_v7.1_P1/5	PF3D7_0111000	keep	NA	kinesin-8%2C putative
MAL7P1.149_v7.1_P2/3	PF3D7_0727100	keep	NA	conserved protein%2C unknown function
PF08_0013_v7.1_P2/3	PF3D7_0827700	keep	NA	magnesium transporter%2C putative
PF13_0041_v7.1_P2/4	PF3D7_1307700	keep	NA	TOM1-like protein%2C putative
MAL13P1.167_v7.1_P1/1	PF3D7_1331300	keep	SP21	signal peptidase complex catalytic subunit SEC11
PF07_0101_v7.1_P6/7	PF3D7_0723800	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.150_v7.1_P7/7	PF3D7_0802600	keep	ACbeta	adenylyl cyclase beta
PF10_0156_v7.1_P2/2	PF3D7_1016000	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0317_v7.1_P4/6	PF3D7_1130700	keep	SMC1	structural maintenance of chromosomes protein 1%2C putative
PF14_0533_v7.1_P4/4	PF3D7_1456000	keep	ApiAP2	AP2 domain transcription factor%2C putative
PF13_0235_v7.1_P3/11	PF3D7_1342900	keep	ApiAP2	AP2 domain transcription factor%2C putative
PFB0075C_v7.1_P1/1	PF3D7_0201500	keep	NA	Plasmodium exported protein (hyp9)%2C unknown function
